OTU	T1	T2	T4	Genus-species	acc	id%	Trophic	occurrence	readnumber	B-Surf-20	B-Surf-5	B-Surf-0.2	C-Surf-20	C-Surf-5	C-Surf-0.2	M-DCM-5	M-DCM-0.2	A-Surf-20	C-DCM-20	C-DCM-5	C-DCM-0.2	D-15m-20	D-15m-5	D-15m-0.2	D-50m-20	D-50m-5	D-50m-0.2	E-Surf-20	E-Surf-5	E-Surf-0.2	E-DCM-20	E-DCM-5	E-DCM-0.2	G-Surf-20	G-Surf-5	G-Surf-0.2	G-DCM-20	G-DCM-5	G-DCM-0.2	H-Surf-20	A-Surf-0.2	H-Surf-0.2	H-DCM-20	H-DCM-5	H-DCM-0.2	I-Surf-20	I-Surf-5	I-Surf-0.2	I-15m-20	I-15m-5	I-15m-0.2	J-Surf-20	J-Surf-5	J-Surf-0.2	J-DCM-20	J-DCM-5	J-DCM-0.2	K-Surf-20	K-Surf-5	K-Surf-0.2	K-DCM-20	K-DCM-5	K-DCM-0.2	L-Surf-20	L-Surf-5	L-Surf-0.2	L-DCM-20	L-DCM-5	L-DCM-0.2	M-Surf-20	M-Surf-5	M-Surf-0.2	M-DCM-20	O-DCM-20	O-DCM-0.2	O-Bucket-5	P-Surf-20	P-DCM-20	P-DCM-5	P-DCM-0.2	Q-Surf-20	Q-Surf-0.2	Q-DCM-0.2	Q-Bucket-20	Q-Bucket-5	Q-Bucket-0.2	R-Surf-0.2	A-DCM-20	A-DCM-0.2	O-Surf-20	O-Surf-5	O-Surf-0.2	O-DCM-5	O-Bucket-20	O-Bucket-0.2	P-Surf-5	P-Surf-0.2	Q-Surf-5	Q-DCM-20	Q-DCM-5	R-Surf-20	R-Surf-5	R-16m-20	R-16m-5	R-16m-0.2
OTU363	Sar	Stramenopiles	Bacillariophyta	Fragilariopsis-sp.	MN824024	94	Phototroph	20	584	0	0	0	0	31	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	7	0	0	2	0	0	0	0	0	0	7	0	1	0	0	4	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	219	0	0	0	0	0	11	0	3	0	0	73	0	129	0	1	1	29	0	34	0
OTU3680	Sar	Stramenopiles	Bacillariophyta	Shionodiscus-ritscheri	DQ514891	98	Phototroph	20	72	13	0	0	6	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	2	0	0	0	0	0	1	0	0	2	0	0	3	0	0	7	1	0	0	0	0	7	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	2	0	3	0	0
OTU369	Sar	Stramenopiles	Bacillariophyta	Chaetoceros-neogracilis	EU090012	96	Phototroph	30	801	0	0	0	2	1	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	31	171	1	36	154	0	26	72	0	16	81	1	11	36	0	10	41	0	0	13	0	2	5	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	27	6	27	1	0
OTU37	Sar	Stramenopiles	Bacillariophyta	Gyrosigma-limosum	KY320348	94	Phototroph	72	7029	25	28	0	24	344	0	47	0	13	22	37	0	6	61	0	3	5	0	36	146	0	5	68	0	41	91	0	3	0	0	20	26	15	29	196	1	36	109	0	46	115	0	164	28	0	127	28	0	226	43	0	209	170	1	618	54	0	188	60	1	31	59	3	21	73	0	236	154	17	7	0	76	0	0	67	201	18	0	5	2	93	213	8	35	248	4	371	0	231	256	258	184	329	56	258	0
OTU371	Sar	Stramenopiles	Bacillariophyta	Fragilariopsis-kerguelensis	LR782263	99	Phototroph	27	349	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	4	0	0	13	0	0	27	0	0	76	0	0	40	10	0	47	0	0	32	0	0	6	0	0	9	3	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	18	7	0	0	15	0	0	0	0	2	0	5	11	1	5	0
OTU3763	Sar	Stramenopiles	Bacillariophyta	Lithodesmioides-polymorpha	HQ912655	91	Phototroph	28	94	0	0	0	0	1	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	3	2	0	0	0	0	4	0	0	1	0	0	5	5	0	0	13	0	6	2	0	1	7	0	1	0	0	4	0	0	0	0	0	0	1	8	0	0	7	1	0	0	0	0	0	1	0	0	0	0	5	0	3	0	0	3	1	0	0	0	0	0	0	0	0
OTU378	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	95	Phototroph	24	400	85	0	0	10	0	0	0	0	16	40	1	0	6	0	0	9	0	0	11	1	0	7	0	0	11	0	0	2	0	0	45	0	0	56	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	28	0	0	27	0	0	0	4	0	3	0	0	0	2	0	0	0	0	18	0	0	0	2	0	0
OTU379	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	95	Phototroph	33	474	38	1	0	27	0	0	0	0	22	27	0	0	103	0	0	15	0	0	6	0	0	7	0	0	2	0	0	0	0	0	9	0	0	22	0	0	2	0	0	0	0	0	24	0	0	36	0	0	22	0	0	28	4	0	8	0	0	7	0	0	4	0	0	2	6	0	0	9	1	0	0	6	0	0	5	0	0	0	2	0	2	0	0	0	3	0	0	0	0	6	0	12	0	6	0	0
OTU38	Sar	Stramenopiles	Bacillariophyta	Entomoneis-ornata	KX120693	99	Phototroph	55	6148	36	5	0	36	2	0	1	0	2	40	2	0	31	1	0	8	0	0	5	3	0	4	2	0	1	0	0	0	0	0	14	1	0	3	0	0	67	4	0	60	4	0	7	0	0	4	0	0	71	0	0	26	62	1	306	0	0	67	1	0	5	1	0	4	416	0	50	1890	21	0	0	745	0	0	410	16	1	0	3	0	493	75	1	6	629	0	25	0	14	181	26	92	0	167	0	0
OTU380	Sar	Stramenopiles	Pelagophyceae	Pelagomonas-calceolata	EF455763	95	Phototroph	49	969	0	20	89	0	9	27	0	0	0	0	28	86	0	7	54	0	17	87	0	20	78	0	27	95	0	15	25	0	0	37	0	8	5	0	2	15	0	4	23	0	7	31	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	14	5	0	0	7	0	0	14	7	0	1	2	0	0	13	0	17	22	10	0	12	3	8	1	0	5	0	0	0	1	2
OTU3810	Sar	Stramenopiles	Bacillariophyta	Haslea-avium	KY937692	95	Phototroph	12	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6	1	0	7	0	0	9	16	0	20	0	0	24	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU384	Sar	Stramenopiles	Bacillariophyta	Conticribra-guillardii	KY980193	98	Phototroph	35	688	14	0	0	16	0	0	1	0	3	7	0	0	9	0	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	2	0	0	4	0	0	3	0	0	9	0	0	142	0	0	42	0	0	30	1	0	99	12	0	31	1	0	33	0	0	16	0	0	14	27	0	0	8	4	0	0	4	0	0	13	0	0	0	0	0	28	0	0	0	31	0	0	0	0	18	0	28	2	30	0	0
OTU385	Sar	Stramenopiles	Bacillariophyta	Porosira-sp.	MH843681	94	Phototroph	30	549	0	0	1	8	0	0	0	0	2	1	0	0	3	0	0	0	0	0	2	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	13	0	0	12	0	0	91	0	0	23	0	0	20	0	0	25	36	0	20	0	0	28	0	0	37	0	0	15	10	0	0	16	11	0	0	12	0	0	50	0	0	0	0	0	26	0	0	0	46	0	0	0	0	2	0	15	0	20	0	0
OTU386	Sar	Stramenopiles	Bacillariophyta	Gyrosigma-limosum	KY320348	95	Phototroph	57	460	2	3	0	2	9	0	1	0	4	3	0	0	1	2	0	2	0	0	9	3	0	1	1	0	9	1	0	0	0	0	8	1	0	2	2	0	2	2	0	3	1	0	7	1	0	10	0	0	10	2	0	6	2	0	25	1	0	9	1	0	3	0	0	1	5	0	12	11	2	1	0	21	0	0	12	16	0	0	0	0	6	27	0	7	11	0	22	0	32	54	21	4	31	2	11	0
OTU3869	Sar	Stramenopiles	Bacillariophyta	Porosira-sp.	MH843681	96	Phototroph	28	144	2	0	0	14	0	0	0	0	1	4	0	0	18	0	0	0	0	0	5	0	0	4	0	0	3	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	4	0	0	3	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	2	0	0	0	19	0	0	18	0	0	0	1	0	2	0	0	0	4	0	0	0	0	2	0	8	0	18	0	0
OTU3882	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	95	Phototroph	23	153	3	0	0	0	0	0	0	1	0	3	0	0	7	0	0	30	0	0	0	0	0	2	0	0	3	0	0	8	0	0	2	0	0	2	0	0	9	0	0	1	0	0	6	0	0	0	0	0	2	0	0	0	6	0	6	0	0	14	0	0	0	0	0	0	5	0	0	25	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
OTU389	Sar	Stramenopiles	Bacillariophyta	Porosira-sp.	MH843681	99	Phototroph	24	132	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	8	0	0	6	0	0	17	0	0	6	0	0	3	0	0	5	14	0	8	0	0	11	0	0	6	0	0	3	5	0	0	3	2	0	0	4	0	0	9	0	0	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	0	5	0	0
OTU390	Sar	Stramenopiles	Bacillariophyta	Chaetoceros-sp.	MH843674	96	Phototroph	25	439	1	0	0	15	0	0	0	0	1	21	0	0	2	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	5	0	0	3	0	0	7	3	0	2	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	5	0	0	0	12	0	11	0	0	0	4	0	0	0	0	2	0	147	1	177	0	0
OTU3903	Sar	Stramenopiles	Bacillariophyta	Porosira-sp.	MH843681	95	Phototroph	22	82	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	2	0	0	5	0	0	3	7	0	6	0	0	10	0	0	1	0	0	2	4	0	0	1	0	0	0	2	0	0	4	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	7	0	3	1	0
OTU3936	Sar	Stramenopiles	Bacillariophyta	Gyrosigma-limosum	KY320348	93	Phototroph	31	112	0	3	0	0	0	0	11	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	0	1	11	0	0	6	0	3	5	0	0	4	0	1	6	0	5	6	0	2	6	0	1	6	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	4	0	1	0	1	0	2	0	0	0
OTU3948	Sar	Stramenopiles	Bacillariophyta	Haslea-avium	KY937692	96	Phototroph	10	108	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	16	0	0	6	0	0	5	0	0	6	0	3	6	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3984	Sar	Stramenopiles	Pelagophyceae	Aureococcus-anophagefferens	KY980308	92	Phototroph	21	102	0	2	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	3	0	0	3	0	0	0	0	0	1	0	0	0	0	0	6	0	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	10	0	0	0	0	0	9	0	5	0	0	16	0	12	0	5	0	1	0	1	0
OTU3987	Sar	Stramenopiles	Bacillariophyta	Fragilariopsis-sp.	MN824024	99	Phototroph	19	117	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	1	0	0	1	2	0	5	0	0	1	1	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	16	0	0	0	0	0	3	0	0	0	0	24	0	23	0	5	0	4	0	3	0
OTU4	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	97	Phototroph	56	32116	1945	2	0	750	0	0	2	0	2895	2234	0	7	1409	0	4	2102	1	1	1905	12	3	1932	0	0	1089	0	2	1264	0	0	2857	35	0	2210	1	0	64	1	1	60	0	0	52	0	0	13	0	0	88	0	0	40	23	0	21	0	0	115	0	0	21	0	0	27	96	0	1	1296	231	0	0	983	1	0	961	1	1	1	3144	13	143	1	0	0	294	1	0	0	0	1574	0	104	0	81	0	1
OTU4017	Sar	Stramenopiles	Pelagophyceae	Aureococcus-anophagefferens	KY980308	98	Phototroph	23	91	0	2	1	0	4	0	0	0	0	0	3	3	0	0	5	0	2	6	0	1	4	0	8	8	0	5	2	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	15	0	0	0	0	0	0	0	0	0	5	0	2	0	2	0	0	0	0	0	0	3	0	0	0	0	0
OTU402	Sar	Stramenopiles	Bacillariophyta	Porosira-sp.	MH843681	99	Phototroph	25	196	0	0	0	33	0	0	0	0	1	0	0	0	5	0	0	0	0	0	1	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	5	0	0	7	0	0	1	0	0	1	0	0	5	0	0	6	2	0	1	0	0	4	0	0	25	0	1	24	2	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	30	0	0	0	25	0	0	0	0	0	0	6	0	0	0	0
OTU4075	Sar	Stramenopiles	Bacillariophyta	Stellarima-microtrias	HQ912614	95	Phototroph	16	120	0	0	0	5	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	9	1	0	0	1	0	0	3	0	0	0	0	0	46	0	0	0	33	0	0	0	0	1	0	1	0	0	0	0
OTU410	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	95	Phototroph	34	533	16	0	0	10	0	0	0	0	8	6	0	0	12	0	0	9	0	0	2	0	0	2	0	0	1	0	0	2	0	0	11	0	0	9	0	0	8	0	0	2	0	0	72	0	0	34	0	0	14	0	0	31	5	0	5	0	0	19	0	0	5	0	0	8	30	0	0	95	6	0	0	11	0	0	24	0	0	0	4	0	25	0	0	0	30	0	0	0	0	14	0	1	0	2	0	0
OTU411	Sar	Stramenopiles	Bacillariophyta	Porosira-pseudodenticulata	DQ514848	99	Phototroph	26	231	53	0	0	12	0	0	0	0	3	10	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	13	0	0	5	0	0	10	0	0	0	0	0	1	0	0	6	0	0	5	1	0	6	0	0	3	0	0	2	0	0	0	4	0	0	7	0	0	0	3	0	0	5	0	0	0	0	0	20	0	0	0	21	0	0	0	0	5	0	3	0	10	0	0
OTU413	Sar	Stramenopiles	Bacillariophyta	Stellarima-microtrias	HQ912614	93	Phototroph	28	600	1	0	0	96	0	0	0	0	3	2	0	0	31	0	0	1	0	0	8	0	0	3	0	0	14	0	0	0	0	0	0	0	0	0	0	0	26	0	0	21	0	0	4	0	0	2	0	0	8	0	0	7	0	0	1	0	0	8	0	0	75	0	0	68	4	0	0	7	0	0	0	1	0	0	13	0	0	0	0	0	89	0	0	0	93	0	0	0	0	1	0	11	0	2	0	0
OTU414	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	94	Phototroph	28	431	1	0	0	110	0	0	0	0	7	10	0	0	40	0	0	2	0	0	25	0	0	13	0	0	37	0	0	8	0	0	0	0	0	3	0	0	4	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	5	0	0	1	0	0	1	3	0	0	7	0	0	0	8	0	0	11	0	0	0	1	0	33	0	0	0	69	0	0	0	0	15	0	3	0	4	0	0
OTU415	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	95	Phototroph	30	314	4	0	0	6	0	0	0	0	2	18	2	0	0	0	0	20	0	0	7	3	1	9	0	0	107	0	0	9	0	0	2	1	0	1	0	0	4	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	8	0	0	2	2	0	0	16	0	0	5	0	0	0	1	0	10	0	0	0	4	0	0	0	0	53	0	5	0	4	0	0
OTU416	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	96	Phototroph	26	290	1	0	0	62	0	0	0	0	3	5	0	0	21	0	0	2	0	0	8	0	0	21	0	0	38	0	0	18	0	0	1	0	0	2	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	4	0	0	0	14	0	0	11	0	0	0	1	0	27	0	0	0	24	0	0	0	0	14	0	1	0	0	0	0
OTU417	Sar	Stramenopiles	Bacillariophyta	Porosira-sp.	MH843681	91	Phototroph	22	229	4	0	0	16	0	0	0	0	23	7	0	0	12	0	0	3	0	0	27	0	0	23	0	0	29	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	5	1	0	0	14	0	0	20	0	0	0	4	0	2	0	0	0	8	0	0	0	0	6	0	1	0	6	0	0
OTU4174	Sar	Stramenopiles	Pelagophyceae	Pelagomonas-calceolata	EF455763	96	Phototroph	31	237	0	0	28	0	1	7	0	1	0	0	3	22	0	0	3	0	0	16	0	1	20	0	0	10	0	0	7	0	0	2	0	0	2	0	0	3	0	0	27	0	0	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	3	0	0	8	0	0	1	0	0	0	0	3	6	10	0	7	1	8	0	0	4	0	0	0	0	0
OTU420	Sar	Stramenopiles	Bacillariophyta	Conticribra-guillardii	KY980193	93	Phototroph	32	420	48	0	0	33	0	0	0	0	25	71	0	0	47	0	0	5	0	0	28	0	0	34	0	0	18	0	0	1	0	0	7	0	0	10	0	0	0	0	0	0	0	0	2	0	0	5	0	0	10	0	0	1	1	0	1	0	0	5	0	0	1	0	0	1	2	0	0	3	2	0	0	3	0	0	8	0	0	0	9	0	8	0	0	0	4	0	0	0	0	14	0	9	0	4	0	0
OTU422	Sar	Stramenopiles	Bacillariophyta	Porosira-sp.	MH843681	98	Phototroph	24	353	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	28	0	0	33	0	0	24	1	0	19	19	0	1	0	0	28	0	0	15	6	0	6	4	0	0	0	1	0	0	0	0	0	4	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	89	0	60	0	0
OTU423	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	95	Phototroph	34	303	5	0	0	12	0	0	0	0	0	16	1	0	2	1	0	3	0	0	2	10	0	4	0	0	8	0	0	1	0	0	4	3	0	3	0	0	1	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	6	0	2	0	0	2	0	0	0	0	0	1	6	0	0	24	4	0	0	50	0	0	43	0	0	0	0	2	28	0	0	0	30	0	0	0	0	10	0	2	0	9	0	0
OTU424	Sar	Stramenopiles	Bacillariophyta	Porosira-sp.	MH843681	97	Phototroph	31	384	1	0	0	25	0	0	0	0	1	5	0	0	20	0	0	1	0	0	2	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	7	0	0	6	0	0	33	0	0	31	0	0	25	0	0	18	14	0	13	0	0	25	0	0	21	0	0	10	4	0	0	0	2	0	0	2	0	0	10	0	0	0	1	0	6	0	0	0	8	0	0	0	0	1	0	34	0	53	0	0
OTU425	Sar	Stramenopiles	Bacillariophyta	Gyrosigma-limosum	KY320348	94	Phototroph	41	441	0	1	0	0	26	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	2	1	10	0	1	2	0	1	3	0	5	4	0	4	0	0	16	1	0	14	10	0	13	1	0	12	0	0	0	4	0	3	2	0	24	1	0	0	0	1	0	0	1	30	0	0	0	0	4	10	0	2	11	0	55	0	55	1	34	1	45	0	15	0
OTU426	Sar	Stramenopiles	Bacillariophyta	Navicula-sp.-NIES-3965	LC189083	99	Phototroph	17	322	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	4	21	0	33	6	0	9	8	0	75	11	0	21	14	0	4	25	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
OTU43	Sar	Stramenopiles	Bacillariophyta	Bacterosira-sp.	MH843676	99	Phototroph	63	6235	24	6	0	32	34	0	13	0	80	86	20	0	5	0	0	7	2	0	25	48	0	15	21	0	8	3	0	4	1	0	2	14	1	14	14	0	4	3	0	4	4	0	152	5	0	205	37	0	279	5	1	216	60	0	119	10	0	90	5	0	35	6	0	29	10	0	5	0	23	5	0	0	0	0	3	0	0	0	75	7	10	2	0	1	10	0	4	0	1	85	4	2197	733	952	360	0
OTU430	Sar	Stramenopiles	Bacillariophyta	Porosira-pseudodenticulata	DQ514848	99	Phototroph	33	368	90	0	0	16	0	0	0	0	2	17	0	0	17	0	0	3	0	0	2	0	0	3	0	0	2	0	0	1	0	0	24	0	0	33	0	0	8	0	0	9	0	0	2	0	0	5	0	0	5	0	0	8	0	0	8	0	0	2	0	0	1	0	0	0	10	0	0	3	2	0	0	1	0	0	5	0	0	0	2	0	22	1	0	0	24	0	0	0	0	15	0	14	0	11	0	0
OTU4314	Sar	Stramenopiles	Bacillariophyta	Shionodiscus-ritscheri	DQ514891	98	Phototroph	9	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	36	33	16	9	0
OTU432	Sar	Stramenopiles	Bacillariophyta	Porosira-pseudodenticulata	DQ514848	94	Phototroph	20	246	59	0	0	4	0	0	0	0	6	14	0	0	15	0	0	31	0	0	0	0	0	1	0	0	2	0	0	2	0	0	31	0	0	52	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	4	0	0	1	0	0	0	0	0	2	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0
OTU433	Sar	Stramenopiles	Bacillariophyta	Porosira-pseudodenticulata	DQ514848	97	Phototroph	22	313	75	0	0	3	0	0	0	0	16	24	0	0	7	0	0	26	0	0	1	0	0	5	0	0	2	0	0	1	0	0	50	0	0	63	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	11	0	0	0	6	0	0	3	0	0	0	3	0	1	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0
OTU437	Sar	Stramenopiles	Bacillariophyta	Haslea-avium	KY937692	97	Phototroph	17	1078	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	127	0	28	213	0	63	29	0	20	93	0	25	65	0	36	72	0	7	106	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU438	Sar	Stramenopiles	Bacillariophyta	Proboscia-sp.	KX253955	99	Phototroph	37	269	6	0	0	9	0	0	0	0	4	4	0	0	5	0	0	5	0	0	4	1	0	3	0	0	3	0	0	3	0	0	10	0	0	9	0	0	3	0	0	10	0	0	33	0	0	11	0	0	9	0	0	13	5	0	9	0	0	9	0	0	6	0	0	0	11	0	3	10	1	0	0	9	0	0	25	1	0	0	1	0	14	2	0	0	6	0	0	0	0	10	0	1	0	1	0	0
OTU439	Sar	Stramenopiles	Bacillariophyta	Gyrosigma-limosum	KY320348	95	Phototroph	55	712	4	2	0	0	41	0	0	0	1	5	1	0	0	1	0	1	0	0	1	15	0	0	5	0	2	4	0	2	0	0	5	2	1	5	7	0	0	6	0	1	5	0	17	0	0	6	1	0	19	3	0	23	9	0	25	4	0	15	1	0	4	2	0	1	20	0	24	20	0	0	0	16	0	0	6	58	1	0	0	0	16	27	0	4	26	0	78	0	46	12	46	3	38	5	19	0
OTU44	Sar	Stramenopiles	Bacillariophyta	Thalassiosira-sp.	KX253953	100	Phototroph	72	13388	6	19	0	6	29	0	374	0	43	4	39	0	2	3	0	3	17	0	11	100	12	14	90	0	84	83	0	9	3	1	2	131	1	39	167	1	26	61	0	19	86	0	1021	389	1	887	692	0	1636	349	5	1257	515	3	771	291	0	780	320	0	347	401	0	250	32	0	74	3	7	36	0	6	0	0	13	1	0	0	25	74	32	42	0	31	42	0	56	0	7	8	6	480	435	332	246	0
OTU440	Sar	Stramenopiles	Bacillariophyta	Proboscia-sp.	KX253955	95	Phototroph	17	210	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	17	0	0	9	0	0	0	0	0	7	0	0	6	0	0	1	0	0	4	0	0	8	0	0	10	0	0	0	2	0	0	0	3	0	0	1	0	0	0	0	0	72	0	0	0	59	0	0	0	0	1	0	0	0	0	0	0
OTU442	Sar	Stramenopiles	Bolidophyceae	Triparma-aff.-verrucosa-ALdS-2015	KR998403	97	Phototroph	33	382	0	0	0	0	6	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	13	0	1	23	0	3	32	0	6	11	0	13	27	0	9	11	0	0	13	0	9	7	0	0	6	0	0	2	0	32	0	0	13	0	0	0	0	0	3	0	0	0	0	1	22	0	24	0	0	61	0	10	0	7	0	2	0	2	0
OTU443	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	95	Phototroph	30	290	30	0	0	33	0	0	0	0	4	32	0	0	74	0	0	1	0	0	1	0	0	6	0	0	0	0	0	0	0	0	4	2	0	3	0	0	2	0	0	1	0	0	2	0	0	0	0	0	4	0	0	1	1	0	0	0	0	5	0	0	1	0	0	1	2	0	0	11	5	0	0	10	0	0	6	0	0	0	11	0	11	0	0	0	16	0	0	0	0	0	0	6	0	4	0	0
